SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,1,C,18,21.2299999987008,0.12,Patient,1,Melissa Oval is being stopped by Lily Triangle.,Lily,Triangle,Melissa,Oval
debug,1,C,N/A,21.3559999986901,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,9,21.4759999986854,0.12,Patient,1,Melissa Oval is being rolled by Kyle Square.,Kyle,Square,Melissa,Oval
debug,1,C,N/A,21.6019999986747,0.24,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,22,21.8419999986654,0.12,Agent,0,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square
debug,1,C,N/A,21.9679999986547,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,51,22.0079999986337,0.12,Patient,1,Zach Star is being bounced by Melissa Oval.,Melissa,Oval,Zach,Star
debug,1,C,N/A,22.133999998623,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,12,22.2139999986393,0.12,Patient,1,Melissa Oval is being shaken by Kyle Square.,Kyle,Square,Melissa,Oval
debug,1,C,N/A,22.3399999986286,0.44,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,29,22.779999998631,0.12,Patient,0,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star
debug,1,C,47,22.9059999986202,0.12,Agent,1,Lily Triangle is being stopped by Melissa Oval.,Melissa,Oval,Lily,Triangle
debug,1,C,N/A,23.0319999986095,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,52,23.1119999986258,0.12,Agent,0,Melissa Oval is rolling Kyle Square.,Melissa,Oval,Kyle,Square
debug,1,C,N/A,23.2379999986151,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,42,23.2779999985942,0.12,Agent,1,Melissa Oval is being shaken by Zach Star.,Zach,Star,Melissa,Oval
debug,1,C,N/A,23.4039999985835,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,10,23.4439999985625,0.12,Agent,0,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle
debug,1,C,N/A,23.5699999985518,0.28,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,54,23.8499999985797,0.12,Patient,0,Melissa Oval is rolling Zach Star.,Melissa,Oval,Zach,Star
debug,1,C,N/A,23.975999998569,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,49,24.0159999985481,0.12,Patient,1,Kyle Square is being bounced by Melissa Oval.,Melissa,Oval,Kyle,Square
debug,1,C,N/A,24.1419999985374,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,48,24.1819999985164,0.12,Agent,1,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star
debug,1,C,N/A,24.3079999985057,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,3,24.387999998522,0.12,Patient,1,Melissa Oval is being stopped by Kyle Square.,Kyle,Square,Melissa,Oval
debug,1,C,22,24.5139999985113,0.12,Patient,0,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square
debug,1,C,N/A,24.6399999985006,0.64,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,30,25.2799999985145,0.12,Agent,1,Melissa Oval is being balanced by Lily Triangle.,Lily,Triangle,Melissa,Oval
debug,1,C,N/A,25.4059999985038,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,19,25.4459999984829,0.12,Patient,0,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square
debug,1,C,N/A,25.5719999984722,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,11,25.6919999984675,0.12,Agent,1,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star
debug,1,C,N/A,25.8179999984568,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,21,25.8979999984731,0.12,Agent,0,Lily Triangle is bouncing Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,1,C,51,26.0239999984624,0.12,Agent,1,Zach Star is being bounced by Melissa Oval.,Melissa,Oval,Zach,Star
debug,1,C,N/A,26.1499999984517,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
