SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,2,B,N/A,13.4899999994668,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,24,13.6099999994622,0.12,Agent,1,Melissa Oval is being rolled by Lily Triangle.,Lily,Triangle,Melissa,Oval
debug,2,B,N/A,13.7359999994515,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,51,13.7759999994305,0.12,Agent,0,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star
debug,2,B,N/A,13.9019999994198,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,46,14.1019999994314,0.12,Agent,0,Melissa Oval is stopping Kyle Square.,Melissa,Oval,Kyle,Square
debug,2,B,4,14.2279999994207,0.12,Agent,1,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle
debug,2,B,N/A,14.35399999941,0.28,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,6,14.6339999994379,0.12,Agent,0,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval
debug,2,B,N/A,14.7599999994272,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,43,14.7999999994063,0.12,Patient,0,Zach Star is balancing Kyle Square.,Zach,Star,Kyle,Square
debug,2,B,N/A,14.9259999993956,0.24,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,52,15.1659999993863,0.12,Agent,1,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square
debug,2,B,N/A,15.2919999993755,0.24,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,15,15.5319999993662,0.12,Agent,0,Kyle Square is balancing Melissa Oval.,Kyle,Square,Melissa,Oval
debug,2,B,N/A,15.6579999993555,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,2,15.8579999993672,0.12,Patient,0,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star
debug,2,B,N/A,15.9839999993565,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,42,16.0239999993355,0.12,Patient,0,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval
debug,2,B,N/A,16.1499999993248,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,54,16.1899999993038,0.12,Patient,0,Melissa Oval is rolling Zach Star.,Melissa,Oval,Zach,Star
debug,2,B,N/A,16.3159999992931,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,22,16.3959999993094,0.12,Patient,1,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square
debug,2,B,N/A,16.5219999992987,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,47,16.5619999992778,0.12,Agent,1,Lily Triangle is being stopped by Melissa Oval.,Melissa,Oval,Lily,Triangle
debug,2,B,56,16.687999999267,0.12,Agent,0,Melissa Oval is shaking Lily Triangle.,Melissa,Oval,Lily,Triangle
debug,2,B,32,16.8139999992563,0.12,Agent,0,Zach Star is stopping Lily Triangle.,Zach,Star,Lily,Triangle
debug,2,B,N/A,16.9399999992456,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,14,16.9799999992247,0.12,Agent,1,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star
debug,2,B,N/A,17.105999999214,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,18,17.145999999193,0.12,Agent,0,Lily Triangle is stopping Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,2,B,N/A,17.2719999991823,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,41,17.4319999991567,0.12,Agent,0,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle
debug,2,B,N/A,17.557999999146,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,1,17.6379999991623,0.12,Patient,1,Lily Triangle is being stopped by Kyle Square.,Kyle,Square,Lily,Triangle
debug,2,B,N/A,17.7639999991516,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,16,17.8439999991679,0.12,Agent,0,Lily Triangle is stopping Kyle Square.,Lily,Triangle,Kyle,Square
debug,2,B,46,17.9699999991572,0.12,Patient,0,Melissa Oval is stopping Kyle Square.,Melissa,Oval,Kyle,Square
debug,2,B,N/A,18.0959999991464,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,27,18.2159999991418,0.12,Agent,0,Lily Triangle is shaking Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,2,B,N/A,18.3419999991311,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,59,18.5419999991427,0.12,Patient,1,Lily Triangle is being balanced by Melissa Oval.,Melissa,Oval,Lily,Triangle
debug,2,B,N/A,18.667999999132,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,31,18.7079999991111,0.12,Agent,1,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square
debug,2,B,N/A,18.8339999991003,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,3,18.9139999991166,0.12,Agent,1,Melissa Oval is being stopped by Kyle Square.,Kyle,Square,Melissa,Oval
debug,2,B,N/A,19.0399999991059,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,10,19.1599999991013,0.12,Patient,1,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle
debug,2,B,N/A,19.2859999990906,0.72,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,38,20.0059999990626,0.12,Patient,1,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle
debug,2,B,N/A,20.1319999990519,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,40,20.2919999990263,0.12,Agent,1,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square
debug,2,B,42,20.4179999990156,0.12,Agent,0,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval
debug,2,B,N/A,20.5439999990049,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,50,20.7039999989793,0.12,Agent,0,Melissa Oval is bouncing Lily Triangle.,Melissa,Oval,Lily,Triangle
debug,2,B,N/A,20.8299999989686,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,19,21.0299999989802,0.12,Agent,1,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square
debug,2,B,37,21.1559999989695,0.12,Patient,1,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square
debug,2,B,N/A,21.2819999989588,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,21,21.4819999989704,0.12,Agent,0,Lily Triangle is bouncing Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,2,B,N/A,21.6079999989597,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,8,21.6479999989388,0.12,Patient,0,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star
debug,2,B,41,21.773999998928,0.12,Patient,0,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle
debug,2,B,35,21.8999999989173,0.12,Patient,1,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle
debug,2,B,N/A,22.0259999989066,0.44,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,27,22.465999998909,0.12,Patient,0,Lily Triangle is shaking Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,2,B,N/A,22.5919999988982,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,1,22.6319999988773,0.12,Agent,1,Lily Triangle is being stopped by Kyle Square.,Kyle,Square,Lily,Triangle
debug,2,B,N/A,22.7579999988666,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,17,22.7979999988456,0.12,Agent,0,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star
debug,2,B,N/A,22.9239999988349,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,48,22.963999998814,0.12,Patient,1,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star
debug,2,B,N/A,23.0899999988033,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,8,23.1299999987823,0.12,Agent,0,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star
debug,2,B,N/A,23.2559999987716,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,34,23.3759999987669,0.12,Agent,1,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square
debug,2,B,N/A,23.5019999987562,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,12,23.5419999987353,0.12,Agent,0,Kyle Square is shaking Melissa Oval.,Kyle,Square,Melissa,Oval
debug,2,B,N/A,23.6679999987246,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,60,23.7479999987409,0.12,Patient,0,Melissa Oval is balancing Zach Star.,Melissa,Oval,Zach,Star
debug,2,B,N/A,23.8739999987301,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,5,24.0739999987418,0.12,Agent,0,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star
debug,2,B,N/A,24.1999999987311,0.36,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,32,24.5599999987171,0.12,Patient,0,Zach Star is stopping Lily Triangle.,Zach,Star,Lily,Triangle
debug,2,B,N/A,24.6859999987064,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,4,24.7259999986854,0.12,Patient,1,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle
debug,2,B,N/A,24.8519999986747,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,31,24.9719999986701,0.12,Patient,1,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square
