SubjID,Run,Order,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
reference,2,B,82.4199999998673,0.6,Agent,0,Melissa Oval is shaking Lily Triangle.,Melissa,Oval,Lily,Triangle
reference,2,B,83.0349999998652,0.6,Agent,0,Zach Star is stopping Lily Triangle.,Zach,Star,Lily,Triangle
reference,2,B,83.6499999998632,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,83.8499999998639,0.6,Agent,1,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star
reference,2,B,84.4649999998619,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,84.6649999998626,0.6,Agent,0,Lily Triangle is stopping Melissa Oval.,Lily,Triangle,Melissa,Oval
reference,2,B,85.2799999998606,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,86.0799999998599,0.6,Agent,0,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle
reference,2,B,86.6949999998578,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,87.0949999998593,0.6,Patient,1,Lily Triangle is being stopped by Kyle Square.,Kyle,Square,Lily,Triangle
reference,2,B,87.7099999998572,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,88.1099999998587,0.6,Agent,0,Lily Triangle is stopping Kyle Square.,Lily,Triangle,Kyle,Square
reference,2,B,88.7249999998567,0.6,Patient,0,Melissa Oval is stopping Kyle Square.,Melissa,Oval,Kyle,Square
reference,2,B,89.3399999998546,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,89.9399999998532,0.6,Agent,0,Lily Triangle is shaking Melissa Oval.,Lily,Triangle,Melissa,Oval
reference,2,B,90.5549999998511,1,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,91.5549999998511,0.6,Patient,1,Lily Triangle is being balanced by Melissa Oval.,Melissa,Oval,Lily,Triangle
reference,2,B,92.1699999998491,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,92.3699999998498,0.6,Agent,1,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square
reference,2,B,92.9849999998478,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,93.3849999998492,0.6,Agent,1,Melissa Oval is being stopped by Kyle Square.,Kyle,Square,Melissa,Oval
reference,2,B,93.9999999998472,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,94.5999999998457,0.6,Patient,1,Lily Triangle is being shaken by Kyle Square.,Kyle,Square,Lily,Triangle
reference,2,B,95.2149999998437,3.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,98.8149999998423,0.6,Patient,1,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle
reference,2,B,99.4299999998402,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,100.229999999839,0.6,Agent,1,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square
reference,2,B,100.844999999837,0.6,Agent,0,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval
reference,2,B,101.459999999835,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
