SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
reference,1,C,12,22.213999998974,0.12,Patient,1,Melissa Oval is being shaken by Kyle Square.,Kyle,Square,Melissa,Oval
reference,1,C,N/A,22.3399999989633,0.44,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,29,22.7799999989656,0.12,Patient,0,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star
reference,1,C,47,22.9059999989549,0.12,Agent,1,Lily Triangle is being stopped by Melissa Oval.,Melissa,Oval,Lily,Triangle
reference,1,C,N/A,23.0319999989442,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,52,23.111999998946,0.12,Agent,0,Melissa Oval is rolling Kyle Square.,Melissa,Oval,Kyle,Square
reference,1,C,N/A,23.2379999989353,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,42,23.2779999989289,0.12,Agent,1,Melissa Oval is being shaken by Zach Star.,Zach,Star,Melissa,Oval
reference,1,C,N/A,23.4039999989182,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,10,23.4439999989117,0.12,Agent,0,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle
reference,1,C,N/A,23.569999998901,0.28,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,54,23.8499999988999,0.12,Patient,0,Melissa Oval is rolling Zach Star.,Melissa,Oval,Zach,Star
reference,1,C,N/A,23.9759999988892,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,49,24.0159999988828,0.12,Patient,1,Kyle Square is being bounced by Melissa Oval.,Melissa,Oval,Kyle,Square
reference,1,C,N/A,24.1419999988721,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,48,24.1819999988656,0.12,Agent,1,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star
reference,1,C,N/A,24.3079999988549,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,3,24.3879999988567,0.12,Patient,1,Melissa Oval is being stopped by Kyle Square.,Kyle,Square,Melissa,Oval
reference,1,C,22,24.513999998846,0.12,Patient,0,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square
reference,1,C,N/A,24.6399999988353,0.64,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,30,25.2799999988347,0.12,Agent,1,Melissa Oval is being balanced by Lily Triangle.,Lily,Triangle,Melissa,Oval
reference,1,C,N/A,25.405999998824,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,19,25.4459999988176,0.12,Patient,0,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square
reference,1,C,N/A,25.5719999988069,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,11,25.6919999988022,0.12,Agent,1,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star
reference,1,C,N/A,25.8179999987915,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,21,25.8979999987932,0.12,Agent,0,Lily Triangle is bouncing Melissa Oval.,Lily,Triangle,Melissa,Oval
reference,1,C,51,26.0239999987825,0.12,Agent,1,Zach Star is being bounced by Melissa Oval.,Melissa,Oval,Zach,Star
reference,1,C,N/A,26.1499999987718,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,12,26.2299999987736,0.12,Agent,1,Melissa Oval is being shaken by Kyle Square.,Kyle,Square,Melissa,Oval
reference,1,C,N/A,26.3559999987629,0.36,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,8,26.7159999987634,0.12,Agent,1,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star
reference,1,C,2,26.8419999987527,0.12,Agent,0,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star
reference,1,C,13,26.967999998742,0.12,Patient,1,Lily Triangle is being balanced by Kyle Square.,Kyle,Square,Lily,Triangle
reference,1,C,N/A,27.0939999987313,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,24,27.2139999987266,0.12,Patient,1,Melissa Oval is being rolled by Lily Triangle.,Lily,Triangle,Melissa,Oval
reference,1,C,N/A,27.3399999987159,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,2,27.4599999987113,0.12,Patient,0,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star
reference,1,C,N/A,27.5859999987006,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,38,27.6259999986942,0.12,Agent,0,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle
reference,1,C,N/A,27.7519999986835,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,9,27.7919999986771,0.12,Agent,1,Melissa Oval is being rolled by Kyle Square.,Kyle,Square,Melissa,Oval
reference,1,C,57,27.9179999986663,0.12,Agent,1,Zach Star is being shaken by Melissa Oval.,Melissa,Oval,Zach,Star
reference,1,C,N/A,28.0439999986556,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,14,28.163999998651,0.12,Patient,0,Kyle Square is balancing Zach Star.,Kyle,Square,Zach,Star
reference,1,C,N/A,28.2899999986403,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,4,28.369999998642,0.12,Patient,0,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle
reference,1,C,N/A,28.4959999986313,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,45,28.5759999986331,0.12,Agent,0,Zach Star is balancing Melissa Oval.,Zach,Star,Melissa,Oval
reference,1,C,N/A,28.7019999986223,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,36,28.8219999986177,0.12,Agent,0,Zach Star is bouncing Melissa Oval.,Zach,Star,Melissa,Oval
reference,1,C,N/A,28.947999998607,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,4,29.0679999986023,0.12,Agent,0,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle
reference,1,C,N/A,29.1939999985916,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,23,29.2339999985852,0.12,Agent,0,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star
reference,1,C,N/A,29.3599999985745,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
